LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
MA;6671779.452;25496781.24;1;2000
MA;6673500.467;25497237.46;1;2000
MA;6671625.789;25496828.93;1;2000
PP;6672435.759;25497205.67;1;2000
MA;6671424.315;25496983.13;1;2000
MA;6672455.988;25495098.59;1;2000
MA;6676469.155;25497951.07;1;2000
PP;6675646.245;25496123.71;2;2000
MA;6676307.068;25494748.75;1;2000
MA;6672008.049;25495870.69;1;2000
MA;6673777.558;25497234.07;2;2000
MA;6676699.191;25493026.68;1;2000
MA;6680125.642;25492204.33;1;2000
MA;6673675.697;25497835.58;1;2000
MA;6674974.629;25497737.18;1;2000
MA;6673144.279;25496347.62;1;2000
MA;6672950.32;25496518.61;1;2000
MA;6675067.518;25497830.43;1;2000
MA;6674430.302;25495724.25;1;2000
MA;6674772.889;25496660.53;1;2000
MA;6673443.509;25497240.19;1;2000
MA;6677178.509;25494413.12;1;2000
JK;6672003.252;25496769.46;2;2000
MA;6674095.306;25497416.58;1;2000
MA;6675790.489;25492859.08;1;2000
MA;6671394.743;25497229.2;1;2000
MA;6682112.859;25500351.82;1;2000
MA;6681344.958;25491559.95;1;2000
MA;6675639.395;25497714.03;1;2000
MA;6674809.376;25501629.93;1;2000
MA;6677955.24;25493594.03;1;2000
MA;6671378.523;25493456.07;1;2000
MA;6672721.235;25501046.74;1;2000
MA;6683467.112;25502935.64;2;2000
MA;6671756.754;25497254.26;1;2000
MA;6675089.875;25498304.09;1;2000
MA;6676463.431;25503310.05;2;2000
MA;6675164.225;25497719.43;1;2000
MA;6673490.953;25497253.76;1;2000
MA;6673113.345;25496515.68;1;2000
MA;6674672.759;25496823.68;1;2000
MA;6672950.985;25496639.68;1;2000
MA;6680900.36;25495973.48;1;2000
MA;6680249.256;25501167.86;1;2000
PP;6675721.732;25502941.25;2;2000
MA;6673795.656;25495552.35;1;2000
MA;6671042.39;25495441.62;1;2000
MA;6673145.401;25496252.52;1;2000
MA;6675057.249;25497557.55;1;2000
MA;6677725.971;25504849.93;1;2000
JK;6672570.583;25496767.28;2;2000
MA;6674328.92;25497860.82;1;2000
MA;6672125.567;25493242.31;1;2000
MA;6677335.204;25495324.01;2;2000
MA;6675211.767;25495358.34;1;2000
MA;6677363.708;25504783.85;1;2000
MA;6678979.119;25492411.21;1;2000
MA;6680193.159;25493837.41;1;2000
MA;6680456.471;25494501.9;1;2000
MA;6673278.463;25492287.75;1;2000
MA;6674639.762;25497782.35;2;2000
MA;6673014.829;25495609.03;1;2000
MA;6674315.257;25491662.93;1;2000
MA;6674912.04;25496959.53;1;2000
MA;6675223.855;25495460.04;1;2000
MA;6675922.699;25496924.9;1;2000
MA;6681035.814;25491331.16;1;2000
MA;6677765.568;25504571.53;1;2000
MA;6680959.267;25501646.69;1;2000
MA;6685869.425;25500843.34;1;2000
JK;6673136.402;25496252.79;1;2000
MA;6677562.604;25503157.66;1;2000
MA;6679114.658;25491633.57;1;2000
MA;6685625.946;25501526.21;2;2000
MA;6679748.073;25503022.37;1;2000
MA;6675502.582;25494982.27;1;2000
MA;6674334.05;25495949.32;1;2000
MA;6676979.756;25506610.8;1;2000
MA;6673267.952;25495970.62;1;2000
MA;6680646.345;25495120.58;1;2000
MA;6679001.932;25492404.51;1;2000
MA;6680320.944;25504622.16;2;2000
MA;6678611.25;25504540.89;1;2000
MA;6675052.862;25495563.29;1;2000
MA;6672863.886;25496275.06;1;2000
MA;6673629.846;25495331.21;1;2000
MA;6674797.302;25498225.89;2;2000
MA;6674052.405;25497652.04;1;2000
MA;6671643.003;25496307.04;1;2000
MA;6673953.914;25497076.62;1;2000
MA;6672791.551;25498214.61;1;2000
MA;6681043.015;25499820.86;2;2000
MA;6673268.13;25496372.89;1;2000
MA;6672302.07;25496393.15;1;2000
MA;6680954.833;25496020.86;1;2000
MA;6682342.506;25503932.43;1;2000
MA;6672373.774;25497075.46;1;2000
PP;6673066.878;25495609.45;2;2000
MA;6672796.382;25496755.44;1;2000
PP;6672387.409;25496897.92;1;2000
MA;6677174.022;25493241.45;1;2000
MA;6673077.201;25496544.79;1;2000
MA;6678251.468;25497754.96;1;2000
JK;6681459.409;25499593.08;2;2000
MA;6674176.317;25497745.36;2;2000
MA;6673599.214;25495674.38;1;2000
MA;6671457.971;25497235.29;1;2000
MA;6672728.603;25497358.91;1;2000
MA;6675254.275;25494548.49;2;2000
MA;6673076.289;25496878.05;1;2000
MA;6678741.012;25504529.95;1;2000
MA;6677079.678;25507596.49;1;2000
MA;6675531.183;25494274.91;2;2000
MA;6672881.696;25496829.91;1;2000
MA;6679918.173;25504408.21;1;2000
MA;6679001.998;25496962.67;2;2000
MA;6675058.874;25500748.75;2;2000
MA;6672472.881;25496382.97;1;2000
MA;6670908.664;25495354.6;1;2000
MA;6680213.194;25491890.47;1;2000
MA;6675863.923;25496900.67;2;2000
MA;6673139.764;25496429.82;1;2000
MA;6671837.354;25496347.18;1;2000
MA;6680868.546;25495749.28;1;2000
MA;6672690.615;25496963.79;1;2000
MA;6682187.147;25500359.58;1;2000
JK;6673688.528;25495682.68;2;2000
MA;6672215.123;25496033.53;1;2000
MA;6675148.803;25498102.16;1;2000
MA;6681939.681;25500217.98;1;2000
MA;6675195.825;25497408.25;2;2000
MA;6678043.616;25494198.77;1;2000
MA;6677117.499;25496956.74;1;2000
MA;6681099.541;25501652.45;1;2000
MA;6677277.784;25503896.81;1;2000
MA;6680095.86;25492113.17;1;2000
MA;6673088.807;25496201.2;1;2000
MA;6677617.933;25505181.44;1;2000
MA;6677514.398;25502029.31;1;2000
PP;6672027.461;25493967.78;1;2000
MA;6678354.367;25494579.63;1;2000
MA;6676900.403;25502704.39;1;2000
MA;6672373.652;25497071.46;1;2000
JK;6674516.012;25495316.37;2;2000
PP;6681957.162;25500134.39;2;2000
MA;6680883.543;25495748.83;1;2000
MA;6679802.811;25492646.42;3;2000
MA;6676199.365;25495949.84;1;2000
JK;6672179.311;25496205.73;1;2000
MA;6677796.926;25504780.73;1;2000
MA;6672535.524;25497294.71;1;2000
JK;6681472.406;25499592.69;2;2000
MA;6673778.497;25497232.04;1;2000
MA;6680233.987;25492774.44;1;2000
MA;6679547.418;25506835.2;1;2000
MA;6670889.971;25495332.15;1;2000
MA;6677925.154;25493294.74;1;2000
JK;6677862.613;25497735.72;2;2000
MA;6680100.678;25492173.07;1;2000
PP;6683939.994;25503283.56;1;2000
MA;6674622.463;25497772.87;1;2000
MA;6677244.797;25494355.08;1;2000
MA;6679302.356;25500566.12;1;2000
MA;6682125.105;25500722.72;1;2000
MA;6679143.463;25498493.46;1;2000
MA;6671107.279;25495865.95;1;2000
MA;6671811.535;25496882.34;1;2000
PP;6678035.74;25494368.13;1;2000
MA;6682022.458;25500637.77;1;2000
MA;6673300.329;25497138.45;1;2000
MA;6677138.219;25495989.44;1;2000
MA;6675307.928;25495262.36;1;2000
MA;6681071.056;25501108.92;1;2000
MA;6682945.485;25499296.85;1;2000
MA;6675234.148;25498012.51;1;2000
MA;6676577.59;25503312.6;1;2000
JK;6672977.741;25496267.61;2;2000
MA;6680882.325;25502574.69;1;2000
MA;6674753.899;25495340.19;1;2000
MA;6676976.552;25493131.35;1;2000
MA;6675877.974;25502615.28;1;2000
MA;6676659.448;25498022.36;2;2000
JK;6673629.144;25496067.75;2;2000
MA;6675412.445;25497357.66;1;2000
MA;6671909.211;25496869.37;1;2000
MA;6674962.458;25495519;1;2000
MA;6678288.565;25494884.83;1;2000
JK;6673373.294;25495715.25;2;2000
MA;6676686.291;25498082.59;1;2000
MA;6675838.8;25502610.46;1;2000
MA;6673267.909;25497488.68;1;2000
JK;6680930.503;25505583.39;2;2000
MA;6684097.493;25504022.32;1;2000
MA;6672768.996;25496545.12;1;2000
MA;6672684.831;25496673.76;1;2000
MA;6675824.327;25496089.3;1;2000
MA;6680326.851;25504453.86;2;2000
JK;6679175.938;25494216.49;2;2000
MP;6683702.04;25500155.53;1;2000
MA;6679401.061;25504152.69;1;2000
MA;6677116.921;25496079.15;1;2000
MA;6675075.282;25495345.46;1;2000
MA;6675640.516;25497718;1;2000
MA;6672111.114;25496134.75;1;2000
MA;6675953.904;25496435.62;1;2000
MA;6675381.366;25495176.08;2;2000
MA;6672966.261;25495954.74;1;2000
MA;6681151.68;25496836.47;1;2000
MA;6675458.562;25494454.24;1;2000
MA;6671409.606;25493491.15;1;2000
MA;6671951.049;25497028.22;1;2000
MA;6683328.005;25498975.03;2;2000
MA;6675713.221;25501702.62;1;2000
MA;6672363.475;25496900.65;1;2000
MA;6675188.704;25497899.81;2;2000
MA;6676163.1;25497130.77;1;2000
MA;6676345.787;25493516.72;1;2000
MA;6678493.479;25493259.5;1;2000
JK;6675995.288;25497900.39;2;2000
MA;6674026.899;25497074.41;1;2000
MA;6678532.354;25498834.21;1;2000
MA;6671755.12;25497167.25;1;2000
MA;6676697.345;25494418.7;2;2000
PP;6677304.874;25494158.12;2;2000
MA;6673211.805;25496958;1;2000
MA;6675957.36;25493643.57;1;2000
JK;6680090.615;25503461.31;2;2000
MA;6673154.123;25496672.55;1;2000
MA;6680551.213;25494953.34;1;2000
MA;6675507.122;25496948.5;1;2000
MA;6677597.331;25496246.72;1;2000
MA;6681550.489;25493883.33;2;2000
MA;6675596.738;25497462.15;1;2000
MA;6672385.444;25496502.7;1;2000
MA;6677923.578;25507374.77;1;2000
JK;6677889.512;25496906.33;1;2000
MA;6678893.254;25504435.27;1;2000
MA;6672795.256;25497279.84;1;2000
MA;6672537.615;25497297.65;1;2000
MA;6672866.342;25496124.88;2;2000
MA;6674341.897;25495944.08;1;2000
JK;6680651.229;25506076.21;2;2000
PP;6675526.908;25496082.3;2;2000
MA;6681527.102;25504730.71;1;2000
MA;6682084.421;25497136.42;1;2000
MA;6671767.73;25496592.46;1;2000
MA;6679277.124;25497488.71;1;2000
MA;6678944.032;25504426.73;1;2000
MA;6678772.895;25496865.54;1;2000
JK;6672350.704;25503912;2;2000
MA;6672543.496;25496897.19;1;2000
MA;6672750.21;25496783.86;1;2000
MA;6678675.064;25506052.05;1;2000
JK;6680319.515;25498401.77;2;2000
MA;6677078.797;25506312.58;1;2000
MA;6674988.416;25497399.53;1;2000
MA;6678101.349;25497688.46;1;2000
MA;6677581.7;25496919.66;1;2000
MA;6683015.866;25499406.79;1;2000
PP;6676634.269;25495705.5;2;2000
JK;6673134.221;25496246.86;2;2000
MA;6674722.664;25495333.13;1;2000
MA;6672082.216;25495775.37;1;2000
MA;6673790.173;25495536.5;1;2000
MA;6672216.447;25496804.03;1;2000
MA;6676964.941;25506617.25;1;2000
MA;6678235.42;25493857.73;1;2000
MA;6673923.073;25497049.53;1;2000
JK;6673178.367;25495788.2;2;2000
MA;6672358.599;25496706.66;1;2000
MP;6675735.681;25494683;1;2000
MA;6674941.573;25498693.85;1;2000
JK;6675054.917;25497381.5;2;2000
MA;6672655.13;25497807.45;2;2000
MA;6679383.611;25504204.26;1;2000
MA;6676572.618;25496940.23;1;2000
MA;6674782.211;25498982.88;1;2000
MA;6681012.802;25499253.37;1;2000
MA;6673052.143;25496873.78;1;2000
MA;6680741.267;25495412.9;1;2000
MA;6674950.272;25497659.86;2;2000
MA;6677261.158;25494498.68;1;2000
JK;6672891.911;25496176.14;1;2000
MA;6673468.987;25497453.57;1;2000
JK;6672934.629;25496198.86;1;2000
JK;6678592.161;25504307.3;2;2000
MA;6675129.664;25495521.94;1;2000
JK;6673071.018;25496836.18;2;2000
MA;6673470.425;25495552.19;1;2000
MA;6672757.613;25495640.84;1;2000
MA;6680304.759;25492798.32;1;2000
MA;6677106.401;25493420.62;2;2000
MA;6674771.345;25496609.54;1;2000
MA;6672256.814;25492917.11;1;2000
MA;6672418.77;25496479.68;1;2000
MA;6672696.219;25497115.72;1;2000
MA;6673989.885;25495720.58;2;2000
JK;6681036.209;25495932.33;1;2000
MA;6674896.116;25501685.35;1;2000
MA;6672399.776;25496282.11;1;2000
MA;6675203.002;25498437.76;1;2000
JK;6675393.152;25494739.42;2;2000
MA;6681255.22;25491471.61;1;2000
MA;6672406.856;25497209.55;1;2000
MA;6675216.796;25495392.21;1;2000
MA;6675315.284;25497189.48;1;2000
MA;6680220.441;25492459.64;2;2000
MA;6674407.118;25497337.08;1;2000
MA;6682606.839;25499844.5;2;2000
MA;6679185.041;25499799.13;1;2000
MA;6677781.148;25498349.62;1;2000
MA;6672405.241;25495240.22;1;2000
MA;6672165.35;25495711.81;1;2000
MA;6675406.029;25494470.84;1;2000
MA;6673424.949;25495702.68;1;2000
JK;6683534.872;25499064.83;2;2000
MA;6673810.743;25495686.98;1;2000
MA;6676538.655;25496545.99;1;2000
MA;6677327.881;25498252.28;1;2000
MA;6677210.567;25496065.3;1;2000
MA;6673056.172;25496874.66;1;2000
MA;6677868.172;25494386.22;1;2000
MA;6682562.742;25497168.95;1;2000
JK;6680527.939;25505079.22;3;2000
MA;6684234.793;25499441.88;1;2000
MA;6672719.341;25496425.54;1;2000
PP;6672991.825;25496567.39;1;2000
MA;6673268.457;25497110.4;1;2000
MA;6673252.77;25496394.37;1;2000
MA;6679454.259;25503728.77;1;2000
MA;6674799.399;25496709.76;2;2000
JK;6677504.255;25504336.27;2;2000
MA;6677922.338;25493531.99;1;2000
MA;6675717.772;25497592.58;2;2000
MA;6671837.466;25497143.74;1;2000
MA;6673098.048;25496208.93;1;2000
MA;6683033.317;25499388.25;2;2000
JK;6675014.992;25495469.37;2;2000
MA;6671749.453;25492289.04;2;2000
JK;6675058.065;25497980.82;2;2000
MA;6674605.53;25497081.9;1;2000
MA;6679873.614;25498844.59;1;2000
MA;6674729.741;25498175.9;1;2000
MA;6680143.59;25496196.56;1;2000
MA;6675337.345;25495209.43;1;2000
MA;6682169.878;25500384.12;1;2000
MA;6677218.288;25494404.91;1;2000
JK;6680604.854;25493784.91;1;2000
JK;6677595.965;25504390.53;2;2000
MA;6672295.14;25495635.83;1;2000
MA;6680257.47;25504409.93;1;2000
MA;6673562.462;25495947.68;1;2000
MA;6675956.933;25497096.99;2;2000
MA;6675317.401;25498811.56;1;2000
MA;6677911.062;25498872.06;2;2000
MA;6679492.041;25503885.74;1;2000
MA;6673038.274;25496118.67;1;2000
MA;6677083.882;25502847.93;1;2000
MA;6672925.12;25495719.82;1;2000
MA;6673283.521;25496385.43;1;2000
MA;6674509.893;25495312.56;1;2000
MA;6674762.291;25495385.97;1;2000
MA;6675205.918;25495858.86;1;2000
MA;6675671.601;25497554.95;1;2000
MA;6682010.307;25500468.01;1;2000
JK;6676694.406;25494420.79;2;2000
MA;6672691.403;25496956.76;1;2000
MA;6677903.771;25494669.34;1;2000
MA;6680490.516;25493809.39;1;2000
MA;6675959.993;25497098.89;1;2000
MA;6680947.418;25498945.14;2;2000
MA;6673714.189;25495670.9;1;2000
PP;6682570.434;25500492.06;1;2000
MA;6672596.861;25495619.69;1;2000
MA;6671820.753;25493684.84;1;2000
MA;6672351.839;25497111.14;1;2000
MA;6683388.296;25503801.65;1;2000
MA;6681601.111;25499876.99;1;2000
MA;6671524.949;25497827.68;1;2000
MA;6680328.263;25500506;1;2000
MA;6677050.295;25494409;1;2000
MA;6672924.333;25495726.85;1;2000
MA;6680136.55;25492333.09;1;2000
MA;6683237.93;25498809.64;1;2000
MA;6674834.842;25497516.26;1;2000
MA;6674392.947;25495680.35;1;2000
MA;6672883.305;25496420.57;1;2000
MA;6672652.81;25496508.61;1;2000
PP;6675787.75;25502378.85;2;2000
MA;6674497.52;25497876.72;1;2000
MA;6683893.941;25501698.82;2;2000
MA;6672247.865;25496784.06;1;2000
JK;6676155.799;25497880.51;2;2000
MA;6674145.688;25497692.25;2;2000
MA;6673370.647;25497180.35;1;2000
MA;6672906.758;25496005.57;1;2000
MA;6678048.598;25503245;1;2000
PP;6683451.393;25503176.28;2;2000
MA;6675194.095;25498606.14;1;2000
MA;6680971.301;25499732.97;2;2000
MA;6676025.1;25497893.48;1;2000
MA;6677933.486;25493272.47;1;2000
JK;6672694.106;25496286.21;2;2000
PP;6677507.597;25497248.13;2;2000
MA;6675720.553;25501713.41;1;2000
MA;6678037.243;25498082.68;1;2000
MA;6682431.53;25495481.74;1;2000
MA;6673291.841;25497816.18;1;2000
MA;6681774.358;25500640.28;1;2000
MA;6674948.753;25498633.59;1;2000
MA;6672163.915;25496655.51;2;2000
MA;6675363.031;25497675.38;1;2000
MA;6679068.257;25501063.56;2;2000
MA;6677248.067;25505987.22;2;2000
MA;6674553.699;25495800.57;1;2000
JK;6681744.959;25499835.6;1;2000
MA;6677753.199;25494587.84;1;2000
MA;6678517.211;25494867.89;1;2000
MA;6676601.851;25494404.58;1;2000
MA;6672654.531;25497093.97;1;2000
PP;6685627.826;25501588.19;2;2000
MA;6673319.789;25495898;1;2000
JK;6672771.842;25496738.17;1;2000
MA;6673824.608;25497234.65;1;2000
MA;6671606.403;25496453.25;1;2000
MA;6672890.818;25496437.36;1;2000
JK;6672365.866;25497111.72;2;2000
MA;6674392.887;25495678.35;2;2000
MA;6680226.925;25492508.47;2;2000
MA;6671705.739;25496990.62;1;2000
MA;6675406.664;25495020.2;1;2000
MA;6674362.467;25495995.5;1;2000
MA;6682593.137;25501174.86;2;2000
MA;6675614.907;25501958.78;1;2000
MA;6676209.757;25494509.53;2;2000
PP;6675647.184;25496121.68;2;2000
MA;6675575.169;25496321;2;2000
MA;6677380.189;25504171.91;1;2000
JK;6679067.673;25492163.35;2;2000
MA;6675151.591;25497996;2;2000
MA;6672992.44;25495596.7;1;2000
MA;6673449.143;25497393.12;1;2000
MA;6681781.717;25500387.88;1;2000
MA;6672153.792;25497015.07;1;2000
MA;6676098.175;25497134.74;1;2000
MA;6677902.07;25493655.69;1;2000
MA;6675197.128;25497385.2;1;2000
MA;6673583.023;25497419.09;1;2000
MA;6679721.927;25503051.18;1;2000
MA;6677295.117;25505327.32;2;2000
MA;6681072.995;25501106.86;1;2000
MA;6681046.253;25499531.56;2;2000
PP;6678632.76;25504458.18;2;2000
PP;6674581.446;25496782.41;2;2000
PP;6681781.202;25500403.91;2;2000
MA;6672581.919;25496150.51;1;2000
MA;6676930.896;25493308.86;1;2000
MA;6679401.997;25492991.8;1;2000
PP;6677141.189;25496054.4;2;2000
MA;6673915.892;25497142.82;1;2000
MA;6677725.486;25504734.86;1;2000
JK;6675040.478;25502288.41;1;2000
JK;6675872.673;25501746.82;2;2000
JK;6674177.903;25495815.96;2;2000
MA;6672987.62;25495966.1;1;2000
MA;6674745.415;25495654.66;1;2000
MA;6674168.382;25497285.27;1;2000
MA;6672841.757;25497658.7;1;2000
JK;6679979.883;25500666.66;2;2000
MA;6672850.539;25498080.73;1;2000
MA;6674251.726;25497426.85;1;2000
MA;6677134.062;25507905.07;1;2000
MA;6672378.383;25496699.05;1;2000
MA;6675675.562;25501648.72;1;2000
MA;6678970.058;25504492.99;2;2000
MA;6680469.363;25506811.25;1;2000
MA;6672368.655;25496972.54;1;2000
MA;6672703.247;25497149.53;1;2000
MA;6672784.765;25498188.79;1;2000
MA;6672850.461;25496723.78;1;2000
MA;6683385.175;25503797.74;1;2000
MA;6678489.456;25504583.61;1;2000
MA;6677693.965;25493392.81;2;2000
MA;6677364.737;25504091.32;1;2000
MA;6681018.824;25501102.5;1;2000
MA;6677090.032;25502588.56;1;2000
JK;6673042.449;25496818.03;2;2000
MA;6685668.749;25501254.72;1;2000
MA;6677744.997;25504553.14;1;2000
MA;6681968.726;25503585.5;1;2000
MA;6683504.447;25501823.71;1;2000
MA;6679238.82;25504115.58;1;2000
MA;6682471.465;25501155.53;1;2000
JK;6676875.897;25506551.9;1;2000
PP;6672481.3;25496627.89;2;2000
MA;6677214.986;25494395.01;1;2000
MA;6674970.506;25498492.84;1;2000
JK;6676202.031;25494518.77;3;2000
MA;6675161.104;25497715.52;1;2000
MA;6674639.346;25495853.01;1;2000
MA;6672687.437;25496693.69;1;2000
MA;6680100.467;25492364.21;1;2000
MA;6680691.186;25495279.33;1;2000
MA;6672886.755;25496831.76;2;2000
MA;6681987.902;25503425.81;1;2000
JK;6677295.521;25496986.37;2;2000
MA;6672647.875;25496147.51;1;2000
MA;6677407.365;25504044.99;2;2000
JK;6683702.681;25501925.77;2;2000
MA;6677591.242;25505687.61;1;2000
MA;6680452.924;25502307.51;2;2000
MA;6681706.515;25499986.88;2;2000
MA;6682116.843;25495532.31;1;2000
MA;6673444.084;25497391.28;1;2000
MA;6676970.031;25506620.1;1;2000
MA;6675811.086;25497501.69;1;2000
MA;6680847.646;25496116.17;1;2000
MA;6679670.07;25494308.59;1;2000
MA;6676173.341;25494529.64;1;2000
MA;6679021.178;25505849.42;1;2000
MA;6678020.853;25505004.11;1;2000
MA;6677738.309;25498355.92;1;2000
MA;6679353.055;25498475.1;1;2000
MA;6678965.059;25504493.14;1;2000
MA;6680638.628;25501005.95;1;2000
MA;6672643.292;25496987.24;1;2000
MA;6679559.63;25493273.22;2;2000
MA;6680627.833;25495038.08;1;2000
MA;6678500.417;25493257.29;1;2000
MA;6671913.634;25496916.27;1;2000
MA;6674043.054;25495857.07;1;2000
MA;6680938.324;25505973.44;1;2000
MA;6672752.819;25496440.54;1;2000
MA;6673941.066;25497445.27;1;2000
MA;6676689.048;25498074.5;1;2000
PP;6677439.027;25504924.67;2;2000
MA;6671825.508;25496319.52;1;2000
MA;6672838.051;25492118.97;1;2000
MA;6675842.082;25494561.7;1;2000
MA;6677305.929;25492475.93;2;2000
JK;6681221.612;25499671.34;2;2000
MA;6680971.487;25500036.18;2;2000
MA;6677266.187;25494400.46;2;2000
MA;6677397.701;25504320.49;1;2000
MA;6679726.751;25507271.08;2;2000
MA;6672373.532;25497067.46;1;2000
MA;6675196.61;25498424.94;1;2000
MA;6672046.827;25495961.58;1;2000
MA;6680116.702;25500624.49;1;2000
MA;6673746.818;25495690.92;1;2000
MA;6677313.454;25508805.29;1;2000
MA;6681230.861;25491460.34;1;2000
MA;6680579.908;25505935.27;1;2000
MA;6672639.112;25496882.29;1;2000
JK;6681508.224;25500113.97;2;2000
MA;6677474.869;25505050.68;1;2000
MA;6679500.009;25503851.48;2;2000
MA;6676045.854;25496101.6;2;2000
MA;6677741.059;25504852.47;2;2000
MA;6673076.023;25496109.52;2;2000
MA;6675651.657;25502048.73;1;2000
MA;6674761.588;25496882.03;1;2000
MA;6677345.419;25496948.84;1;2000
MA;6672344.069;25503891.19;1;2000
MA;6675513.301;25497812.92;1;2000
MA;6672702.877;25497864.05;1;2000
JK;6679854.241;25507152.13;1;2000
MA;6672873.295;25497708.78;1;2000
MA;6675439.321;25495932.85;2;2000
MP;6672272.318;25496369.03;1;2000
MA;6683954.257;25504446.96;1;2000
MA;6680084.226;25492092.51;1;2000
MA;6680807.91;25502100.6;1;2000
MA;6682235.737;25503843.6;1;2000
MA;6678007.899;25508208.83;1;2000
MA;6680818.01;25495633.73;1;2000
MA;6680816.508;25494197.78;1;2000
MP;6672651.637;25495611.02;1;2000
MA;6680942.241;25501712.26;1;2000
MA;6677501.955;25505019.83;1;2000
MA;6671836.44;25496779.51;1;2000
MA;6680377.036;25494621.39;2;2000
MA;6681378.684;25500726.33;1;2000
MA;6680960.128;25502665.4;1;2000
MA;6676694.767;25492979.78;1;2000
JK;6672505.848;25495951.67;1;2000
MA;6681400.66;25497127.13;1;2000
MA;6680723.544;25495422.45;1;2000
PP;6683754.4;25503565.38;2;2000
MA;6675527.863;25502454.77;1;2000
MA;6673635.71;25497242.37;1;2012
MA;6678584.545;25492698.35;1;2012
MA;6678661.187;25495953.29;1;2012
MA;6679225.096;25496333.47;1;2012
MA;6683342.099;25504093.26;1;2012
MA;6677869.335;25496834.89;1;2012
MA;6672508.675;25494954.89;1;2012
MA;6677412.541;25502102.45;1;2012
MA;6672864.359;25497611.98;1;2012
MA;6680488.753;25503984.62;1;2012
MA;6672043.737;25495958.67;1;2012
MA;6680571.346;25493801.93;1;2012
MA;6671703.717;25496296.19;1;2012
MA;6678678.384;25508935.05;1;2012
MA;6674209.219;25497741.36;1;2012
MA;6672075.946;25495667.49;1;2012
MA;6678557.646;25493230.54;1;2012
MA;6679534.982;25498039.28;1;2012
JK;6679096.344;25497335.08;3;2012
MA;6675406.676;25502220.27;1;2012
MA;6673242.038;25497262.3;1;2012
MA;6684514.818;25501878.13;1;2012
MA;6675127.383;25498088.8;1;2012
MA;6671919.117;25496932.12;1;2012
MA;6673577.581;25495852.16;1;2012
MA;6675723.551;25502373.79;1;2012
MA;6672366.776;25497009.62;1;2012
MA;6678823.001;25505320.04;1;2012
MA;6677370.647;25504649.54;1;2012
JK;6673273.22;25496375.74;2;2012
MA;6681162.253;25496855.16;1;2012
JK;6675363.098;25495101.58;1;2012
MA;6674105.092;25497376.25;1;2012
MA;6672862.42;25497614.04;1;2012
MA;6672757.719;25497196.92;1;2012
MA;6677367.736;25504091.23;1;2012
MA;6679081.989;25506535.08;1;2012
MA;6675134.961;25497017.82;1;2012
MA;6682047.542;25500474.89;1;2012
MA;6682242.9;25500812.21;1;2012
MA;6674118.575;25497226.74;1;2012
MA;6675690.51;25494744.41;2;2012
MA;6682112.238;25501288.51;1;2012
JK;6672963.105;25496511.22;1;2012
